port_name,ship_count,category,needs_research
Cuxhaven,4,likely_real_port,True
Granville,4,likely_real_port,True
St. Brieuc,4,likely_real_port,True
Bic,4,ocr_error,False
Pontobanarel,4,likely_real_port,True
Brieuc,4,likely_real_port,True
Levo,4,likely_real_port,True
Ortviken,4,likely_real_port,True
Brindisi,4,likely_real_port,True
Windsor,4,likely_real_port,True
Western,4,likely_real_port,True
Oronstadt,4,likely_real_port,True
Fredrikshamm,4,likely_real_port,True
Hobart,4,likely_real_port,True
Skutekar,4,likely_real_port,True
Co,4,ocr_error,False
Carlstad,4,likely_real_port,True
Wilhelm,4,likely_real_port,True
Grant,4,likely_real_port,True
Geschwister,4,likely_real_port,True
"Norfolk, Va",4,likely_real_port,True
Montreal & Quebec,4,likely_real_port,True
Wergeland,4,likely_real_port,True
Hassell,4,likely_real_port,True
Belle,4,likely_real_port,True
Calder,4,likely_real_port,True
Christiania and Gothenburg,4,likely_real_port,True
Lervik,4,likely_real_port,True
Ursvik,4,likely_real_port,True
Puget Sound,4,likely_real_port,True
Benodet,4,likely_real_port,True
Asunder,4,likely_real_port,True
"West Bay, U.S.",4,likely_real_port,True
Road.,4,likely_real_port,True
Hakala,4,likely_real_port,True
Ratan,4,likely_real_port,True
Metane,4,likely_real_port,True
"North Port, N.S.",4,likely_real_port,True
Street.,4,likely_real_port,True
"Moser River, N.S.",4,likely_real_port,True
Caraminas,4,likely_real_port,True
Passages,4,likely_real_port,True
Sapello,4,likely_real_port,True
Nantes and Bordeaux,4,likely_real_port,True
Filtvedt,4,likely_real_port,True
East Indies,4,likely_real_port,True
Cartagena,4,likely_real_port,True
Cagliari,4,likely_real_port,True
Kohlboda,4,likely_real_port,True
Janeiro,4,likely_real_port,True
Puebla del Caraminal,4,likely_real_port,True
"widths, are sold by Hoar & Brown, East Wood Wharf, West India Docks, E. Telegrams",4,parsing_error,False
Estephe,4,likely_real_port,True
ADDRESS,4,likely_real_port,True
Port Blair,4,likely_real_port,True
Freijo,4,likely_real_port,True
Lofvik,4,likely_real_port,True
Rendsburg,4,likely_real_port,True
Lake Wetter,4,likely_real_port,True
l'Eguille,4,ambiguous,True
"Cutting, Ground",4,likely_real_port,True
Mayumba,4,likely_real_port,True
Windan,4,likely_real_port,True
Westervick,4,likely_real_port,True
Norsholm,4,likely_real_port,True
"Herring Cove, N.B.",4,likely_real_port,True
Faro,4,likely_real_port,True
"Hopewell Cape, N.B.",4,likely_real_port,True
"St. Thomas, Canada",4,likely_real_port,True
Cristinestad,4,likely_real_port,True
Machines,4,likely_real_port,True
Milk River,3,likely_real_port,True
Gallsta,3,likely_real_port,True
Haynasch,3,likely_real_port,True
"Dram, -",3,ambiguous,True
"Philadelphia, -",3,likely_real_port,True
"Constantinople, -",3,likely_real_port,True
Sheet Harbor,3,likely_real_port,True
"Fredrikstad, -",3,likely_real_port,True
"Gefle, -",3,ambiguous,True
York.,3,likely_real_port,True
Leer,3,likely_real_port,True
Bureo,3,likely_real_port,True
Honduras,3,likely_real_port,True
St. Petersburg Town,3,likely_real_port,True
Skonvick,3,likely_real_port,True
Cape Lopez,3,likely_real_port,True
Skonwick,3,likely_real_port,True
Cronstadt.,3,likely_real_port,True
"Madras, &c.",3,ambiguous,True
"Bangor, Maine",3,likely_real_port,True
Faaborg,3,likely_real_port,True
Udevalla,3,likely_real_port,True
I.,3,ocr_error,False
Curagoa,3,likely_real_port,True
Denmark,3,likely_real_port,True
"Calais, Me.",3,likely_real_port,True
Rio Hacha,3,likely_real_port,True
Kopmanholman,3,likely_real_port,True
Rugenwald,3,likely_real_port,True
Aarhus,3,likely_real_port,True
Gothen-burg,3,likely_real_port,True
Frederickstad,3,likely_real_port,True
"Darien, U.S.",3,ambiguous,True
Olga,3,likely_real_port,True
Moller,3,likely_real_port,True
Vesta,3,likely_real_port,True
Stockazog,3,likely_real_port,True
N. Orleans,3,likely_real_port,True
"Quebec, &c.",3,ambiguous,True
Matanzas,3,likely_real_port,True
Altu,3,likely_real_port,True
Sunila,3,likely_real_port,True
Ronneby,3,likely_real_port,True
Stege,3,likely_real_port,True
Russia,3,likely_real_port,True
Louis,3,likely_real_port,True
Forsby,3,likely_real_port,True
Vesteras,3,likely_real_port,True
Nyham,3,likely_real_port,True
River.,3,likely_real_port,True
Norway.,3,likely_real_port,True
Johannesvik,3,likely_real_port,True
"Danzic, oak",3,likely_real_port,True
"Christiana,",3,likely_real_port,True
"London,",3,likely_real_port,True
"Bordeaux,",3,likely_real_port,True
Memei,3,likely_real_port,True
Kattegat,3,likely_real_port,True
Turkey,3,likely_real_port,True
St.John,3,likely_real_port,True
Xiansund,3,likely_real_port,True
Skeppevik,3,likely_real_port,True
Lymington,3,likely_real_port,True
Pouliquen,3,likely_real_port,True
Abbey,3,likely_real_port,True
Bannow,3,likely_real_port,True
Drogheda,3,likely_real_port,True
Krageroc,3,likely_real_port,True
Carl,3,likely_real_port,True
Torrefors,3,likely_real_port,True
Christianand,3,likely_real_port,True
Ornskoldvik,3,likely_real_port,True
Phila,3,likely_real_port,True
G'burg.,3,likely_real_port,True
Alexandra,3,likely_real_port,True
Tillinge,3,likely_real_port,True
Rock,3,likely_real_port,True
Gumboda,3,likely_real_port,True
Jensen,3,likely_real_port,True
Emil,3,likely_real_port,True
Point Wolfe,3,likely_real_port,True
Stenkjaer,3,likely_real_port,True
Ports,3,likely_real_port,True
Carlahamn,3,likely_real_port,True
Harborg,3,likely_real_port,True
Labau,3,likely_real_port,True
"Auckland, N.Z.",3,likely_real_port,True
Bjornborg,3,likely_real_port,True
Guysborough,3,likely_real_port,True
Trinidad de Cuba,3,likely_real_port,True
"Joggins, N.S.",3,ambiguous,True
Dröbak,3,likely_real_port,True
Gluckstadt,3,likely_real_port,True
Natal,3,likely_real_port,True
Ring,3,likely_real_port,True
Jane,3,likely_real_port,True
Gelle,3,likely_real_port,True
Brock,3,likely_real_port,True
Stocks,3,likely_real_port,True
Huelva,3,likely_real_port,True
Legne,3,likely_real_port,True
Zaza,3,likely_real_port,True
India,3,likely_real_port,True
Stenkjoer,3,likely_real_port,True
Halmestrand,3,likely_real_port,True
Katthammaravik,3,likely_real_port,True
Aroachon,3,likely_real_port,True
Svelvik,3,likely_real_port,True
Penang,3,likely_real_port,True
St. Jago de Cuba,3,likely_real_port,True
Spain,3,likely_real_port,True
Marien,3,likely_real_port,True
Cabarete,3,likely_real_port,True
Victor,3,likely_real_port,True
Sch. Maria,3,likely_real_port,True
Ann,3,ocr_error,False
Skutvik,3,likely_real_port,True
N,3,ambiguous,True
Frontera de Tabasco,3,likely_real_port,True
Ormston,3,likely_real_port,True
Stocksviken,3,likely_real_port,True
Fleet,3,likely_real_port,True
Eloby,3,likely_real_port,True
River Quelle,3,likely_real_port,True
Tobago,3,likely_real_port,True
Oregon,3,likely_real_port,True
Framnas,3,likely_real_port,True
Lapvik,3,likely_real_port,True
Roytta,3,likely_real_port,True
Fredrikshaven,3,likely_real_port,True
Ulenborg,3,likely_real_port,True
Botorpshamn,3,likely_real_port,True
"Made simply with boiling water or milk. Sold only in Packets, labelled",3,likely_real_port,True
"Charleston, U.S.",3,likely_real_port,True
Fredikstad,3,likely_real_port,True
Indiana,3,likely_real_port,True
Georgetown,3,likely_real_port,True
Binie,3,likely_real_port,True
Rostock,3,likely_real_port,True
Konisberg,3,likely_real_port,True
Riscer,3,likely_real_port,True
Germany,3,likely_real_port,True
Poragrund,3,likely_real_port,True
Alvarado,3,likely_real_port,True
Dulwich.,3,likely_real_port,True
St. Eugenia,3,likely_real_port,True
"Baddeck, C.B.",3,ambiguous,True
Klampenburg,3,likely_real_port,True
Koga,3,likely_real_port,True
Wellington,3,likely_real_port,True
Swinemunde,3,likely_real_port,True
Barquero,3,likely_real_port,True
Scotia,3,likely_real_port,True
"Boston, U.S.",3,ambiguous,True
Peterson,3,likely_real_port,True
Nilsson,3,likely_real_port,True
Hughes,3,likely_real_port,True
Baynes,3,likely_real_port,True
Trieste & Fiume,3,likely_real_port,True
Lornas,3,likely_real_port,True
Byake,3,likely_real_port,True
Johannes,3,likely_real_port,True
Svea,3,likely_real_port,True
Coats,3,likely_real_port,True
Jones,3,likely_real_port,True
Loder,3,likely_real_port,True
Sundwall,3,likely_real_port,True
Batskarnas,3,likely_real_port,True
Stella,3,likely_real_port,True
Sound,3,likely_real_port,True
Packet,3,likely_real_port,True
Hernoeholm,3,likely_real_port,True
Emden,3,likely_real_port,True
Ilmenau,3,likely_real_port,True
Australia,3,likely_real_port,True
Manufacturers,3,likely_real_port,True
Haab,3,likely_real_port,True
Bridge.,3,likely_real_port,True
"Portland, U.S.A.",3,likely_real_port,True
S. S.,3,ocr_error,False
Eidanger,3,likely_real_port,True
"Jordan River, N.S.",3,likely_real_port,True
Stavarf,3,likely_real_port,True
Anga,3,likely_real_port,True
Pensecola,3,likely_real_port,True
Furugrund,3,likely_real_port,True
Town.,3,likely_real_port,True
Royetta,3,likely_real_port,True
Sastmola,3,likely_real_port,True
Sandfjord,3,likely_real_port,True
"Newport News, Va.",3,likely_real_port,True
Porto Cabello,3,likely_real_port,True
Green.,3,likely_real_port,True
Wells.,3,likely_real_port,True
Miller,3,likely_real_port,True
Norfolk and Newport News,3,likely_real_port,True
Trangssund,3,likely_real_port,True
Kragerroe,3,likely_real_port,True
Havre and Rouen,3,likely_real_port,True
Kinnito,3,likely_real_port,True
Por,3,ocr_error,False
Abus,3,likely_real_port,True
Horsens,3,likely_real_port,True
Wood.,3,parsing_error,False
Sundal,3,likely_real_port,True
Naples,3,likely_real_port,True
Figebolm,3,likely_real_port,True
Eriksdal,3,likely_real_port,True
Hofvid,3,likely_real_port,True
Archachon,3,likely_real_port,True
Abord,3,likely_real_port,True
Pernan,3,likely_real_port,True
Ayres,3,likely_real_port,True
M.,3,ocr_error,False
Cap Lopez,3,likely_real_port,True
Hillsboro',3,likely_real_port,True
Bio,3,ocr_error,False
"Harbor Grace, Newfoundland",3,likely_real_port,True
Kong,3,likely_real_port,True
Sofia,3,likely_real_port,True
Carmen,3,likely_real_port,True
Horn Island,3,likely_real_port,True
Charles,3,likely_real_port,True
"Portland, Ma.",3,likely_real_port,True
Fayal,3,likely_real_port,True
Michael,3,likely_real_port,True
Sheriff,3,likely_real_port,True
Maja,3,likely_real_port,True
Finkklippan,3,likely_real_port,True
San Nicolas,3,likely_real_port,True
La Plata,3,likely_real_port,True
Snaeroen,3,likely_real_port,True
Nykjobing,3,likely_real_port,True
Borg,3,likely_real_port,True
Norrtelje,3,likely_real_port,True
Hambourg,3,likely_real_port,True
Axmarby,3,likely_real_port,True
Montreal and Three Rivers,3,likely_real_port,True
"Parrsboro, N.S.",3,likely_real_port,True
"Halifax, N S.",3,ambiguous,True
Knife,3,likely_real_port,True
Brahe,3,likely_real_port,True
Fuime,3,likely_real_port,True
Nordkoping,3,likely_real_port,True
Tormo,3,likely_real_port,True
Sideby,3,likely_real_port,True
Lilla Wartan,3,likely_real_port,True
Pernovik,3,likely_real_port,True
"Bangor, U.S.A.",3,ambiguous,True
Briggs,3,likely_real_port,True
Herring Cove,3,likely_real_port,True
Francais,3,likely_real_port,True
Boardwood,3,likely_real_port,True
Caloutta,3,likely_real_port,True
Dunkerque,3,likely_real_port,True
N.S.,3,ocr_error,False
"St. John, N B,",3,ambiguous,True
"Bangor, Me.",3,likely_real_port,True
Patrick,3,likely_real_port,True
Fredrik,3,likely_real_port,True
Algoa Bay,3,likely_real_port,True
"St. John, N B",3,ambiguous,True
Gothenbarg,3,likely_real_port,True
Wanewik,3,likely_real_port,True
Uddervalla,3,likely_real_port,True
Trang,3,likely_real_port,True
Blakeley,3,likely_real_port,True
"Chemainus, B.C.",3,likely_real_port,True
Mitchells,3,likely_real_port,True
Horneborg,3,likely_real_port,True
Hernebont,3,likely_real_port,True
Still.,3,likely_real_port,True
Risöer,3,likely_real_port,True
"Hillsboro, N.B.",3,likely_real_port,True
"Sapelo, Ga",3,likely_real_port,True
Brussel,3,likely_real_port,True
Offices,3,likely_real_port,True
Stathelle,3,likely_real_port,True
Bush.,3,likely_real_port,True
Namso,3,likely_real_port,True
High,3,likely_real_port,True
CHÊNE,3,likely_real_port,True
Grand Bay,2,likely_real_port,True
"Belize, etc.",2,likely_real_port,True
"Richibucto, N. B.",2,likely_real_port,True
"Slite, Gottland",2,likely_real_port,True
"Three Rivers, -",2,likely_real_port,True
"Trieste, -",2,ambiguous,True
"Colombo, -",2,ambiguous,True
"New York, -",2,ambiguous,True
"Onega, -",2,ambiguous,True
"Chatham, N.B., -",2,ocr_error,False
"Weymouth, U.S.",2,likely_real_port,True
"Three Rivers, Quebec",2,likely_real_port,True
"Libau,",2,likely_real_port,True
Papenberg,2,likely_real_port,True
Pyttis,2,likely_real_port,True
Aquin,2,likely_real_port,True
Manaos,2,likely_real_port,True
"Stockholm, -",2,likely_real_port,True
"Krageroe, -",2,likely_real_port,True
"Windau, -",2,ambiguous,True
Possessions.,2,likely_real_port,True
"Indies,",2,likely_real_port,True
"Sapelo, U.S.A.",2,ambiguous,True
Eckero,2,likely_real_port,True
"Skutskar, Sastmola",2,likely_real_port,True
Donisjo,2,likely_real_port,True
Nyburg,2,likely_real_port,True
"Annapolis, N. S.",2,ambiguous,True
"Nassau, N.P.",2,ambiguous,True
Corfu,2,likely_real_port,True
Benin,2,likely_real_port,True
St. Lawrence,2,likely_real_port,True
Windaw,2,likely_real_port,True
Saunesund,2,likely_real_port,True
Oscarshamm,2,likely_real_port,True
"Christiansand,",2,likely_real_port,True
Brovig,2,likely_real_port,True
Sandeflord,2,likely_real_port,True
"Quebec,",2,likely_real_port,True
"Charlestown, S.C.",2,likely_real_port,True
Delfshaven,2,likely_real_port,True
"John, N.B.,",2,ocr_error,False
"River,",2,likely_real_port,True
Windart,2,likely_real_port,True
Borgo,2,likely_real_port,True
Tlatocalpan,2,likely_real_port,True
Kallskar,2,likely_real_port,True
"Georgetown, P.E.I.",2,likely_real_port,True
Kirk,2,likely_real_port,True
Order.,2,likely_real_port,True
Launig,2,likely_real_port,True
"Minatitlan, and cedar",2,likely_real_port,True
Holmestrad,2,likely_real_port,True
"Trieste, &c.",2,ambiguous,True
Clair,2,likely_real_port,True
Lind,2,likely_real_port,True
Sanne-sund,2,likely_real_port,True
Wifsta warf,2,likely_real_port,True
Vegesack,2,likely_real_port,True
Johns,2,likely_real_port,True
Ornskolksvik,2,likely_real_port,True
Skonsvik,2,likely_real_port,True
Pillan,2,likely_real_port,True
"ex City of Boston,",2,ambiguous,True
"Cumberland Basin, N.S.",2,likely_real_port,True
Bjorn-borg,2,likely_real_port,True
"Uleaborg,",2,likely_real_port,True
Drangsoud,2,likely_real_port,True
Ar-ndal,2,likely_real_port,True
NEWPORT.,2,likely_real_port,True
Port-au-Prince,2,likely_real_port,True
HULL.,2,likely_real_port,True
Sodertelje,2,likely_real_port,True
Axmar Bruk,2,likely_real_port,True
Nyvick,2,likely_real_port,True
Hall.,2,likely_real_port,True
Lane.,2,likely_real_port,True
Sawn.,2,likely_real_port,True
Memel.,2,likely_real_port,True
Sandswell,2,likely_real_port,True
Carnarvon,2,likely_real_port,True
Camp,2,likely_real_port,True
Christiani,2,likely_real_port,True
"Bloody Bay, Nfld.",2,likely_real_port,True
"W. Indies, &c.",2,ambiguous,True
Kurrachee,2,likely_real_port,True
Holm,2,likely_real_port,True
Uddavalla,2,likely_real_port,True
James.,2,likely_real_port,True
Mary.,2,likely_real_port,True
"Summerside, P.E.I.",2,likely_real_port,True
Satilla,2,likely_real_port,True
Bisor,2,likely_real_port,True
Indies,2,likely_real_port,True
Italy,2,likely_real_port,True
Waya,2,likely_real_port,True
"of, but the sale was dull throughout. Prices obtained were",2,ambiguous,True
Flooring.,2,likely_real_port,True
"There is sufficient stock, as the demand has not been large. Mahogany, &c.",2,likely_real_port,True
Three Sisters,2,likely_real_port,True
Balnarte,2,likely_real_port,True
Port Cortes,2,likely_real_port,True
Carrsbro',2,likely_real_port,True
Hudicksvall,2,likely_real_port,True
"St. John, Newfoundland",2,likely_real_port,True
"Portland, U.S.",2,likely_real_port,True
Fredericksvoern,2,likely_real_port,True
Morant Bay,2,likely_real_port,True
Hietanen,2,likely_real_port,True
Risoe,2,likely_real_port,True
Tain,2,likely_real_port,True
Risver,2,likely_real_port,True
"Do,",2,ocr_error,False
"Drammen,",2,likely_real_port,True
"Hernsand,",2,likely_real_port,True
"Goole,",2,likely_real_port,True
"Tyne,",2,likely_real_port,True
"Copenhagen,",2,likely_real_port,True
"Petersburg,",2,likely_real_port,True
"Pori,",2,likely_real_port,True
"Dantzig,",2,likely_real_port,True
"Loraine,",2,likely_real_port,True
"Wyborg,",2,likely_real_port,True
Charlotte Town P.E.I.,2,likely_real_port,True
St. Johu,2,likely_real_port,True
Isle de Coeur,2,likely_real_port,True
Nadervalla,2,likely_real_port,True
Bolls a Bruk,2,likely_real_port,True
Hudiksval,2,likely_real_port,True
Woodburn,2,parsing_error,False
F'kstad,2,likely_real_port,True
Ultra,2,likely_real_port,True
Clare,2,likely_real_port,True
X'sand,2,likely_real_port,True
Milford,2,likely_real_port,True
Wybor,2,likely_real_port,True
Rander,2,likely_real_port,True
Luarca,2,likely_real_port,True
San Cyprian,2,likely_real_port,True
Sannes,2,likely_real_port,True
Alfredshamn,2,likely_real_port,True
St. P'burg.,2,ambiguous,True
Aimee,2,likely_real_port,True
Shulee,2,likely_real_port,True
Haynas,2,likely_real_port,True
"Shulee, N.S.",2,ambiguous,True
King,2,likely_real_port,True
Fanny,2,likely_real_port,True
Labora,2,likely_real_port,True
Marma,2,likely_real_port,True
Olskoldsvick,2,likely_real_port,True
Porsgrun,2,likely_real_port,True
Toldestrand,2,likely_real_port,True
Ingeborg,2,likely_real_port,True
Kungsgarten,2,likely_real_port,True
Luguvik,2,likely_real_port,True
H'bont,2,likely_real_port,True
Sarpborg,2,likely_real_port,True
Konstadt,2,likely_real_port,True
Swartvick,2,likely_real_port,True
Gefle and Skutskar,2,likely_real_port,True
Dahlkarlsa,2,likely_real_port,True
